ds,y
10/18/2017,0.6849345710770607
11/3/2017,0.6881211799096465
12/5/2017,0.7178045789043334
1/6/2018,0.7042777433353998
2/7/2018,0.7088071938640572
3/27/2018,0.6091760496685257
4/28/2018,0.6775121337407873
5/30/2018,0.7435793182896252
6/15/2018,0.7310198203141074
7/1/2018,0.747926360509812
8/18/2018,0.6902162428682115
9/3/2018,0.6516323587255801
10/5/2018,0.6540564920787055
11/22/2018,0.7088071938640572
12/8/2018,0.7088071938640572
1/9/2019,0.7088071938640572
2/26/2019,0.5919837351147256
3/30/2019,0.7539432176656151
4/15/2019,0.537714712471994
5/17/2019,0.7180357257186761
6/18/2019,0.673532898636633
7/20/2019,0.6834521575984991
8/5/2019,0.6978038507821901
9/22/2019,0.4977333488318029
