ds,y
10/18/2017,0.766358595194085
11/3/2017,0.46529753804280577
12/5/2017,0.47511625606015634
1/6/2018,0.6417280077229395
2/7/2018,0.6226823238566133
3/27/2018,0.5996656916005014
4/28/2018,0.6141641130405174
5/30/2018,0.6799932381032879
6/15/2018,0.6722834645669291
7/1/2018,0.6595030221625251
8/18/2018,0.5443037974683543
9/3/2018,0.6226823238566133
10/5/2018,0.5107820213042349
11/22/2018,0.6405445899289949
12/8/2018,0.6226823238566133
1/9/2019,0.7147502216967189
2/26/2019,0.6226823238566133
3/30/2019,0.6971974834545306
4/15/2019,0.6226823238566133
5/17/2019,0.6613265675969554
6/18/2019,0.6226823238566133
7/20/2019,0.3120919043644754
8/5/2019,0.5810322156476003
9/22/2019,0.36165139917179073
