ds,y
10/18/2017,0.6254222641212978
11/3/2017,0.415480824452811
12/5/2017,0.45024311183144244
1/6/2018,0.5143101238786844
2/7/2018,0.45409471704564885
3/27/2018,0.5108766351087662
4/28/2018,0.46840490797546
5/30/2018,0.46038863976083716
6/15/2018,0.4588148285106776
7/1/2018,0.46563129134311176
8/18/2018,0.3498786080388454
9/3/2018,0.33524567410012024
10/5/2018,0.36900576571508925
11/22/2018,0.42529035625734035
12/8/2018,0.45409471704564885
1/9/2019,0.45409471704564885
2/26/2019,0.45770826683689747
3/30/2019,0.499301389003041
4/15/2019,0.45409471704564885
5/17/2019,0.4140426731835698
6/18/2019,0.40022547914317924
7/20/2019,0.37299035369774913
8/5/2019,0.38647714175950815
9/22/2019,0.28257077686837523
