ds,y
10/18/2017,0.7588002760870929
11/3/2017,0.5148161370938951
12/5/2017,0.5473001550824758
1/6/2018,0.6177437020810514
2/7/2018,0.5473001550824758
3/27/2018,0.6171031908067433
4/28/2018,0.5821876867901973
5/30/2018,0.604193800468872
6/15/2018,0.5598506191443359
7/1/2018,0.5632476817441778
8/18/2018,0.49676212404662545
9/3/2018,0.45897088256181806
10/5/2018,0.4565079365079365
11/22/2018,0.49783728115345
12/8/2018,0.5473001550824758
1/9/2019,0.686880604058518
2/26/2019,0.5473001550824758
3/30/2019,0.548860497237569
4/15/2019,0.5473001550824758
5/17/2019,0.6113639318684175
6/18/2019,0.4904957867920831
7/20/2019,0.44479543878573063
8/5/2019,0.3731343283582089
9/22/2019,0.2965004645401053
