ds,y
10/18/2017,0.810071006558621
11/3/2017,0.6181194533674526
12/5/2017,0.717788944723618
1/6/2018,0.6929895245769542
2/7/2018,0.717788944723618
3/27/2018,0.7016038350002958
4/28/2018,0.696676347208777
5/30/2018,0.7611283027850512
6/15/2018,0.733865520417562
7/1/2018,0.6557681233604197
8/18/2018,0.5579484273165203
9/3/2018,0.717788944723618
10/5/2018,0.5344369260512324
11/22/2018,0.6414307931570762
12/8/2018,0.717788944723618
1/9/2019,0.717788944723618
2/26/2019,0.5186156266386995
3/30/2019,0.772752528058673
4/15/2019,0.717788944723618
5/17/2019,0.7663703972428805
6/18/2019,0.6576185730198745
7/20/2019,0.717788944723618
8/5/2019,0.6663187921797815
9/22/2019,0.4540750323415265
