ds,y
10/18/2017,0.7498218565783508
11/3/2017,0.6175756499082136
12/5/2017,0.6362507759155804
1/6/2018,0.6235821682933262
2/7/2018,0.6362507759155804
3/27/2018,0.5323994306689639
4/28/2018,0.6041353137473009
5/30/2018,0.6646408435234678
6/15/2018,0.5959129861568886
7/1/2018,0.62853407419513
8/18/2018,0.5622583139984532
9/3/2018,0.40851836662956226
10/5/2018,0.5483272524890236
11/22/2018,0.6658027730983542
12/8/2018,0.6362507759155804
1/9/2019,0.6970111795573808
2/26/2019,0.6362507759155804
3/30/2019,0.7382082937638493
4/15/2019,0.6362507759155804
5/17/2019,0.7558161409669532
6/18/2019,0.4502648616833431
7/20/2019,0.6436849925705795
8/5/2019,0.657025472473295
9/22/2019,0.4148374910440956
