ds,y
10/18/2017,0.732544378698225
11/3/2017,0.41050746268656707
12/5/2017,0.41220030349013653
1/6/2018,0.5987101868912872
2/7/2018,0.5665781350943937
3/27/2018,0.6363636363636362
4/28/2018,0.543918918918919
5/30/2018,0.6056855277475517
6/15/2018,0.5398427066330316
7/1/2018,0.5152866242038215
8/18/2018,0.2948806641300588
9/3/2018,0.22863709171947896
10/5/2018,0.17118644067796612
11/22/2018,0.17162960878131156
12/8/2018,0.5665781350943937
1/9/2019,0.5665781350943937
2/26/2019,0.643974358974359
3/30/2019,0.7208686759309391
4/15/2019,0.5665781350943937
5/17/2019,0.7089325768571052
6/18/2019,0.6375502008032129
7/20/2019,0.5388391796658485
8/5/2019,0.2373194606064754
9/22/2019,0.26939655172413796
