ds,y
10/18/2017,0.6334975369458128
11/3/2017,0.29698676429174875
12/5/2017,0.3869346733668342
1/6/2018,0.5595424722754456
2/7/2018,0.5183470852619575
3/27/2018,0.601849860184986
4/28/2018,0.5902479241505213
5/30/2018,0.6008577938614126
6/15/2018,0.5768507556236507
7/1/2018,0.5818950082360523
8/18/2018,0.3651073845248602
9/3/2018,0.33427678518780585
10/5/2018,0.26801378446115287
11/22/2018,0.44345751027442665
12/8/2018,0.5183470852619575
1/9/2019,0.5183470852619575
2/26/2019,0.7059118739335543
3/30/2019,0.7148456119908904
4/15/2019,0.5183470852619575
5/17/2019,0.7014100394811055
6/18/2019,0.20145044319097502
7/20/2019,0.16058603849468536
8/5/2019,0.1983617239132459
9/22/2019,0.24122955825473297
