ds,y
10/18/2017,0.7403490559916953
11/3/2017,0.5655009558079388
12/5/2017,0.6134601832276251
1/6/2018,0.652130513444382
2/7/2018,0.6566790748764265
3/27/2018,0.665389828510814
4/28/2018,0.6652965355255432
5/30/2018,0.7448820857445086
6/15/2018,0.7386483961382747
7/1/2018,0.7558968058968059
8/18/2018,0.5349572465330171
9/3/2018,0.6566790748764265
10/5/2018,0.5221440790724197
11/22/2018,0.5530192744424386
12/8/2018,0.6566790748764265
1/9/2019,0.6566790748764265
2/26/2019,0.7039549321683145
3/30/2019,0.7166384112375878
4/15/2019,0.36468043851144766
5/17/2019,0.741304347826087
6/18/2019,0.5977854855923158
7/20/2019,0.5482203514990399
8/5/2019,0.5407666012073605
9/22/2019,0.37032289568455107
