ds,y
10/18/2017,0.793358403977309
11/3/2017,0.6429464590201205
12/5/2017,0.6829616279942929
1/6/2018,0.6464592984778293
2/7/2018,0.6829616279942929
3/27/2018,0.7182196992572014
4/28/2018,0.6655586806443364
5/30/2018,0.7198097284026392
6/15/2018,0.707830865516715
7/1/2018,0.7050847457627117
8/18/2018,0.6613536956038253
9/3/2018,0.6484961157957638
10/5/2018,0.5918573139219764
11/22/2018,0.6623106430011053
12/8/2018,0.6829616279942929
1/9/2019,0.758173076923077
2/26/2019,0.6829616279942929
3/30/2019,0.7238174504092107
4/15/2019,0.6829616279942929
5/17/2019,0.6951645249944293
6/18/2019,0.6207540643375994
7/20/2019,0.630614611519134
8/5/2019,0.6515455640305099
9/22/2019,0.3939743589743589
