ds,y
10/18/2017,0.7910122664221025
11/3/2017,0.6798652064026958
12/5/2017,0.7202864471996581
1/6/2018,0.71313672922252
2/7/2018,0.7246302250803859
3/27/2018,0.7206480117820323
4/28/2018,0.6694504962478819
5/30/2018,0.7499173006946742
6/15/2018,0.7272015376948815
7/1/2018,0.7333916083916084
8/18/2018,0.7020980964290677
9/3/2018,0.7246302250803859
10/5/2018,0.6669867269133013
11/22/2018,0.6843328169949104
12/8/2018,0.7246302250803859
1/9/2019,0.5589756635292122
2/26/2019,0.7459377901578457
3/30/2019,0.7599533890075743
4/15/2019,0.7336667708658956
5/17/2019,0.7368576928772398
6/18/2019,0.6621470728983889
7/20/2019,0.6592592592592592
8/5/2019,0.6761629390254273
9/22/2019,0.4542454775794002
