ds,y
10/18/2017,0.5207946528035647
11/3/2017,0.21730580137659777
12/5/2017,0.2658460830553319
1/6/2018,0.44466941283250716
2/7/2018,0.48650055782818885
3/27/2018,0.5861165684348395
4/28/2018,0.5458578902059467
5/30/2018,0.5658351996293149
6/15/2018,0.5171032357473034
7/1/2018,0.5355472404115997
8/18/2018,0.3090575275397797
9/3/2018,0.2998766954377311
10/5/2018,0.2722646310432571
11/22/2018,0.3695198329853862
12/8/2018,0.48650055782818885
1/9/2019,0.48650055782818885
2/26/2019,0.7517413164813876
3/30/2019,0.7742106531694385
4/15/2019,0.48650055782818885
5/17/2019,0.7098414951502248
6/18/2019,0.19417052098786983
7/20/2019,0.15157858015000877
8/5/2019,0.16089170910912587
9/22/2019,0.2218228498074454
