ds,y
10/18/2017,0.7604322335900678
11/3/2017,0.6109448947397051
12/5/2017,0.6102728242645938
1/6/2018,0.7445140316488978
2/7/2018,0.6102728242645938
3/27/2018,0.6544613846538365
4/28/2018,0.6084202444174291
5/30/2018,0.7074071631158894
6/15/2018,0.6021314387211367
7/1/2018,0.5751590224305323
8/18/2018,0.3932525951557093
9/3/2018,0.6102728242645938
10/5/2018,0.34871184103303454
11/22/2018,0.5106806081211109
12/8/2018,0.6102728242645938
1/9/2019,0.65426197792193
2/26/2019,0.6102728242645938
3/30/2019,0.7612862458751667
4/15/2019,0.6102728242645938
5/17/2019,0.7673717762967256
6/18/2019,0.6102728242645938
7/20/2019,0.29985153330261605
8/5/2019,0.5527237973877029
9/22/2019,0.4081910418213313
