ds,y
10/18/2017,0.835129740518962
11/3/2017,0.6308422026839426
12/5/2017,0.6514956162970604
1/6/2018,0.7352272096765246
2/7/2018,0.757357129295614
3/27/2018,0.7356997866028208
4/28/2018,0.7076300889727688
5/30/2018,0.7780612244897959
6/15/2018,0.7550813008130081
7/1/2018,0.7692112604615775
8/18/2018,0.7143285147179985
9/3/2018,0.757357129295614
10/5/2018,0.6197483059051307
11/22/2018,0.6839785586658725
12/8/2018,0.757357129295614
1/9/2019,0.757357129295614
2/26/2019,0.7747085904593984
3/30/2019,0.7992581278638446
4/15/2019,0.757357129295614
5/17/2019,0.7997916907765307
6/18/2019,0.7162294760253811
7/20/2019,0.7119684348969749
8/5/2019,0.7164473165734101
9/22/2019,0.4384407564646854
