ds,y
10/18/2017,0.7342100271859393
11/3/2017,0.5078699483439684
12/5/2017,0.5965086899931092
1/6/2018,0.6703335283791692
2/7/2018,0.5965086899931092
3/27/2018,0.6101074218749999
4/28/2018,0.616872819536949
5/30/2018,0.7006064024820196
6/15/2018,0.6554134443783461
7/1/2018,0.6078932651593832
8/18/2018,0.47472527472527465
9/3/2018,0.5965086899931092
10/5/2018,0.4826534502478078
11/22/2018,0.6072196520492605
12/8/2018,0.5965086899931092
1/9/2019,0.595218329736012
2/26/2019,0.5965086899931092
3/30/2019,0.6970500497182631
4/15/2019,0.5965086899931092
5/17/2019,0.5906113537117904
6/18/2019,0.5965086899931092
7/20/2019,0.3782726045883941
8/5/2019,0.43786933000416134
9/22/2019,0.3297087864016997
