ds,y
10/18/2017,0.7399874450721907
11/3/2017,0.48665559954028864
12/5/2017,0.5215847505139226
1/6/2018,0.6873410054512418
2/7/2018,0.5917611004204976
3/27/2018,0.6748088970630495
4/28/2018,0.6054659282446424
5/30/2018,0.6065204326923077
6/15/2018,0.5791119449656035
7/1/2018,0.5425954726110246
8/18/2018,0.14879323214730028
9/3/2018,0.03986866791744856
10/5/2018,0.27300449797972093
11/22/2018,0.3248521770292063
12/8/2018,0.5917611004204976
1/9/2019,0.5917611004204976
2/26/2019,0.7101993643455649
3/30/2019,0.6988990444536767
4/15/2019,0.5917611004204976
5/17/2019,0.7234020295009936
6/18/2019,0.5884746652664742
7/20/2019,0.45045115731659463
8/5/2019,0.4068530917684127
9/22/2019,0.2062756520587846
