ds,y
10/18/2017,0.7902740376999843
11/3/2017,0.6337514965384415
12/5/2017,0.6056979220207064
1/6/2018,0.7282025316455697
2/7/2018,0.6056979220207064
3/27/2018,0.6731886635835408
4/28/2018,0.6205724176299685
5/30/2018,0.6387931034482758
6/15/2018,0.44517453798767964
7/1/2018,0.44129878438899556
8/18/2018,0.3488818362978817
9/3/2018,0.2988910632746249
10/5/2018,0.4851686063861534
11/22/2018,0.657063593683312
12/8/2018,0.6056979220207064
1/9/2019,0.6056979220207064
2/26/2019,0.6056979220207064
3/30/2019,0.7632971614903513
4/15/2019,0.6056979220207064
5/17/2019,0.7306015172331402
6/18/2019,0.659477866061294
7/20/2019,0.6056979220207064
8/5/2019,0.322711390635919
9/22/2019,0.3556234645574929
