ds,y
10/18/2017,0.5890427381166456
11/3/2017,0.5189044358440011
12/5/2017,0.49142944597490057
1/6/2018,0.646161034106837
2/7/2018,0.49142944597490057
3/27/2018,0.5968184016767883
4/28/2018,0.6503292669761417
5/30/2018,0.7008765522279035
6/15/2018,0.5827214394390422
7/1/2018,0.5593027392387051
8/18/2018,0.381959564541213
9/3/2018,0.3643727452181607
10/5/2018,0.19439888987006432
11/22/2018,0.18939101326123342
12/8/2018,0.49142944597490057
1/9/2019,0.7346813725490196
2/26/2019,0.49142944597490057
3/30/2019,0.1788030387252178
4/15/2019,0.49142944597490057
5/17/2019,0.5818833496252851
6/18/2019,0.4772788024592355
7/20/2019,0.33852853541141403
8/5/2019,0.30899570940295246
9/22/2019,0.23403737293809726
