ds,y
10/18/2017,0.7866582091130141
11/3/2017,0.6052704423406964
12/5/2017,0.5981439198644768
1/6/2018,0.7259770114942529
2/7/2018,0.5981439198644768
3/27/2018,0.670976159411695
4/28/2018,0.6171265932434103
5/30/2018,0.6421840155384504
6/15/2018,0.365686591276252
7/1/2018,0.38477472812014496
8/18/2018,0.3951396445411679
9/3/2018,0.31022751435254087
10/5/2018,0.5075322161050276
11/22/2018,0.6709947419250991
12/8/2018,0.5981439198644768
1/9/2019,0.5981439198644768
2/26/2019,0.5981439198644768
3/30/2019,0.7609002935739915
4/15/2019,0.5981439198644768
5/17/2019,0.7268899871865275
6/18/2019,0.6505315673813625
7/20/2019,0.5981439198644768
8/5/2019,0.30471881060116346
9/22/2019,0.3473735173081578
