ds,y
10/18/2017,0.4394756684647063
11/3/2017,0.37946786838693747
12/5/2017,0.3687573347242144
1/6/2018,0.47621578527770386
2/7/2018,0.42561031782588676
3/27/2018,0.47165109034267916
4/28/2018,0.4609579547204682
5/30/2018,0.49006897697997187
6/15/2018,0.4742847264240643
7/1/2018,0.45425531914893613
8/18/2018,0.41649773896772174
9/3/2018,0.4294726032421331
10/5/2018,0.3714992835743129
11/22/2018,0.4448786394408057
12/8/2018,0.42561031782588676
1/9/2019,0.42561031782588676
2/26/2019,0.4548304595330419
3/30/2019,0.5079791436245852
4/15/2019,0.41549953314659194
5/17/2019,0.46264632848527854
6/18/2019,0.40724243174131813
7/20/2019,0.35198695390953566
8/5/2019,0.37665583604098984
9/22/2019,0.3070340474600959
