ds,y
10/18/2017,0.6439586179972672
11/3/2017,0.39959872024293686
12/5/2017,0.45921750663129984
1/6/2018,0.6013710368466152
2/7/2018,0.5338677354709419
3/27/2018,0.6104860963701972
4/28/2018,0.5984351628121045
5/30/2018,0.5745138935611921
6/15/2018,0.5562465450525151
7/1/2018,0.5528856468568977
8/18/2018,0.32461268634902074
9/3/2018,0.32365145228215764
10/5/2018,0.26774954152475766
11/22/2018,0.3807757166947723
12/8/2018,0.5338677354709419
1/9/2019,0.5338677354709419
2/26/2019,0.6409243742328015
3/30/2019,0.7049695953029986
4/15/2019,0.5338677354709419
5/17/2019,0.6804726872501883
6/18/2019,0.39093986780590034
7/20/2019,0.2906808305166586
8/5/2019,0.24080446585608328
9/22/2019,0.26700786418674327
