ds,y
10/18/2017,0.7760817381670464
11/3/2017,0.5749125168236877
12/5/2017,0.6164879745001448
1/6/2018,0.7093094316561417
2/7/2018,0.6164879745001448
3/27/2018,0.6307885730250751
4/28/2018,0.6537467700258398
5/30/2018,0.6686014372581536
6/15/2018,0.6379912663755457
7/1/2018,0.6215136381098733
8/18/2018,0.2148363636363636
9/3/2018,0.6164879745001448
10/5/2018,0.23907050019692783
11/22/2018,0.42204650064912075
12/8/2018,0.6164879745001448
1/9/2019,0.6164879745001448
2/26/2019,0.7509394964299135
3/30/2019,0.7693819396678786
4/15/2019,0.6164879745001448
5/17/2019,0.623872499152255
6/18/2019,0.5178621267094615
7/20/2019,0.5489973514945138
8/5/2019,0.5238866396761133
9/22/2019,0.3720771568566643
