ds,y
10/18/2017,0.76765350877193
11/3/2017,0.5559397657557167
12/5/2017,0.6024678510369434
1/6/2018,0.7115620173616659
2/7/2018,0.6024678510369434
3/27/2018,0.6853438556933484
4/28/2018,0.6334960123794787
5/30/2018,0.6429537462807682
6/15/2018,0.4538932264190757
7/1/2018,0.39050253573075155
8/18/2018,0.3776258634194972
9/3/2018,0.6024678510369434
10/5/2018,0.426343813387424
11/22/2018,0.54626830280396
12/8/2018,0.6024678510369434
1/9/2019,0.6024678510369434
2/26/2019,0.6024678510369434
3/30/2019,0.7469757463798343
4/15/2019,0.6024678510369434
5/17/2019,0.637412562198024
6/18/2019,0.5331554095668241
7/20/2019,0.6024678510369434
8/5/2019,0.5604610864160324
9/22/2019,0.40155688622754493
