ds,y
10/18/2017,0.7496926769302815
11/3/2017,0.3058138837223255
12/5/2017,0.39342396837755284
1/6/2018,0.5823857763076287
2/7/2018,0.5596093076702097
3/27/2018,0.654276650505776
4/28/2018,0.5094831673779042
5/30/2018,0.6187221971504094
6/15/2018,0.5529597248100903
7/1/2018,0.5179431412148516
8/18/2018,0.33312287901507376
9/3/2018,0.16847652507186206
10/5/2018,0.16285073714246884
11/22/2018,0.16662755221778927
12/8/2018,0.5596093076702097
1/9/2019,0.5596093076702097
2/26/2019,0.6991537620171551
3/30/2019,0.7221285817481339
4/15/2019,0.5596093076702097
5/17/2019,0.7095648739385163
6/18/2019,0.6445301342473578
7/20/2019,0.32674711576713966
8/5/2019,0.23095435060539968
9/22/2019,0.2677939947277052
