ds,y
10/18/2017,0.6828110161443495
11/3/2017,0.40550343964978114
12/5/2017,0.4762146605722024
1/6/2018,0.5596087093720417
2/7/2018,0.4762146605722024
3/27/2018,0.519186440677966
4/28/2018,0.5650359712230216
5/30/2018,0.5326552462526766
6/15/2018,0.5257430269775948
7/1/2018,0.4925758553905745
8/18/2018,0.39802855200543846
9/3/2018,0.3913617364522988
10/5/2018,0.32995912010901296
11/22/2018,0.3336930132182358
12/8/2018,0.4762146605722024
1/9/2019,0.6131985731272295
2/26/2019,0.4762146605722024
3/30/2019,0.5975852370172188
4/15/2019,0.4762146605722024
5/17/2019,0.6316878102592389
6/18/2019,0.4732884843688167
7/20/2019,0.43340494092373805
8/5/2019,0.426663151419281
9/22/2019,0.24535734383792904
