ds,y
10/18/2017,0.6884621246761164
11/3/2017,0.3344638949671772
12/5/2017,0.46575342465753417
1/6/2018,0.47509049029285955
2/7/2018,0.6174372146118723
3/27/2018,0.7059780611977116
4/28/2018,0.6549690356826896
5/30/2018,0.6713485089600775
6/15/2018,0.6466532605573112
7/1/2018,0.6318943934451103
8/18/2018,0.4910504694835682
9/3/2018,0.6174372146118723
10/5/2018,0.19825381976925477
11/22/2018,0.3940270285301151
12/8/2018,0.6174372146118723
1/9/2019,0.6174372146118723
2/26/2019,0.7052108059229117
3/30/2019,0.7514227179603916
4/15/2019,0.6174372146118723
5/17/2019,0.7505129257283543
6/18/2019,0.6588446535818215
7/20/2019,0.27863327328723353
8/5/2019,0.25847938469297693
9/22/2019,0.23506910167818357
