ds,y
10/18/2017,0.5440729483282675
11/3/2017,0.3815275310834814
12/5/2017,0.31601731601731603
1/6/2018,0.42476884281311295
2/7/2018,0.531811697574893
3/27/2018,0.6127549876709258
4/28/2018,0.6158633312995729
5/30/2018,0.6609633752490897
6/15/2018,0.48593350383631717
7/1/2018,0.5634665888532244
8/18/2018,0.3732399557685219
9/3/2018,0.39749334372361844
10/5/2018,0.401112291445354
11/22/2018,0.12644908980865036
12/8/2018,0.531811697574893
1/9/2019,0.531811697574893
2/26/2019,0.6639428540505438
3/30/2019,0.7199867344682731
4/15/2019,0.531811697574893
5/17/2019,0.6866891467108648
6/18/2019,0.6013275535085344
7/20/2019,0.48437835132623147
8/5/2019,0.34010077059869587
9/22/2019,0.2660584853786553
