ds,y
10/18/2017,0.7481968726559344
11/3/2017,0.37615228061774214
12/5/2017,0.4847341742308146
1/6/2018,0.6159926228428402
2/7/2018,0.5953682393555811
3/27/2018,0.6714877204923148
4/28/2018,0.5918131359851989
5/30/2018,0.6560638873849486
6/15/2018,0.593389414129383
7/1/2018,0.5724556638440647
8/18/2018,0.412182905154306
9/3/2018,0.1768576290414066
10/5/2018,0.22769823788546242
11/22/2018,0.23685457129322596
12/8/2018,0.5953682393555811
1/9/2019,0.5953682393555811
2/26/2019,0.681098981969827
3/30/2019,0.712104964360058
4/15/2019,0.5953682393555811
5/17/2019,0.7405868122324919
6/18/2019,0.6500431158378845
7/20/2019,0.3036696494540678
8/5/2019,0.370186136071887
9/22/2019,0.3008906673551053
