ds,y
10/18/2017,0.5519613030005291
11/3/2017,0.19481264704194648
12/5/2017,0.2804842558640358
1/6/2018,0.48031496062992124
2/7/2018,0.4665645026469769
3/27/2018,0.532054605149473
4/28/2018,0.5542474750604127
5/30/2018,0.5652173913043479
6/15/2018,0.5146211312700107
7/1/2018,0.5215289982425306
8/18/2018,0.3438004402054291
9/3/2018,0.30551919720767884
10/5/2018,0.2591133004926108
11/22/2018,0.4037735849056604
12/8/2018,0.4665645026469769
1/9/2019,0.4665645026469769
2/26/2019,0.7066879139485085
3/30/2019,0.7108012089718435
4/15/2019,0.4665645026469769
5/17/2019,0.6744659206510683
6/18/2019,0.19469803370786518
7/20/2019,0.13441092574984878
8/5/2019,0.14233087742799733
9/22/2019,0.20287206266318544
