ds,y
10/18/2017,0.5717761557177615
11/3/2017,0.4418063013521381
12/5/2017,0.4099407915238392
1/6/2018,0.5299272040981398
2/7/2018,0.5196646341463413
3/27/2018,0.5775153051759321
4/28/2018,0.5615811826200587
5/30/2018,0.5471668742216687
6/15/2018,0.5952954927313903
7/1/2018,0.5695785260183659
8/18/2018,0.4457533569486778
9/3/2018,0.5196646341463413
10/5/2018,0.37057522123893805
11/22/2018,0.4300145211187575
12/8/2018,0.5196646341463413
1/9/2019,0.5196646341463413
2/26/2019,0.5621041402760184
3/30/2019,0.634061077765319
4/15/2019,0.40262317715074636
5/17/2019,0.5953831815900781
6/18/2019,0.5042062205757506
7/20/2019,0.48431471229659456
8/5/2019,0.5066656022990341
9/22/2019,0.2980219491358349
