ds,y
10/18/2017,0.6967771821851633
11/3/2017,0.46783947223749317
12/5/2017,0.49792904736178634
1/6/2018,0.6751679448308662
2/7/2018,0.5913031512315948
3/27/2018,0.6317403065825068
4/28/2018,0.5823080708661417
5/30/2018,0.6282400114563942
6/15/2018,0.5905970149253731
7/1/2018,0.573561455895408
8/18/2018,0.2770609672018122
9/3/2018,0.07805405405405408
10/5/2018,0.26304363557420934
11/22/2018,0.2547309231157409
12/8/2018,0.5913031512315948
1/9/2019,0.5913031512315948
2/26/2019,0.6996922465998213
3/30/2019,0.6956408248499085
4/15/2019,0.5913031512315948
5/17/2019,0.6960050595551807
6/18/2019,0.576456392035932
7/20/2019,0.43807122596911435
8/5/2019,0.39829974811083124
9/22/2019,0.23552459730082723
