ds,y
10/18/2017,0.5948594149389378
11/3/2017,0.31442905442251057
12/5/2017,0.3662482566248257
1/6/2018,0.5138285850234936
2/7/2018,0.5248574837597773
3/27/2018,0.6014696347525393
4/28/2018,0.6014202267781469
5/30/2018,0.6060444681134335
6/15/2018,0.5341465095444834
7/1/2018,0.5478311246288653
8/18/2018,0.3627926898914906
9/3/2018,0.3184032249034208
10/5/2018,0.2694877505567929
11/22/2018,0.36790461520908213
12/8/2018,0.5248574837597773
1/9/2019,0.5248574837597773
2/26/2019,0.6933941868844584
3/30/2019,0.7412385503783352
4/15/2019,0.5248574837597773
5/17/2019,0.703231045884332
6/18/2019,0.329006490264603
7/20/2019,0.206057152161524
8/5/2019,0.19644498927367451
9/22/2019,0.2528953980023286
