ds,y
10/18/2017,0.6114151681000782
11/3/2017,0.4162624457492979
12/5/2017,0.41346917173855524
1/6/2018,0.5110800419433765
2/7/2018,0.47493466381563326
3/27/2018,0.507587091258816
4/28/2018,0.4828392547333483
5/30/2018,0.5609676364825106
6/15/2018,0.4525554047942107
7/1/2018,0.5179441736818786
8/18/2018,0.3648327545238531
9/3/2018,0.47493466381563326
10/5/2018,0.3560693641618498
11/22/2018,0.4024890858148173
12/8/2018,0.47493466381563326
1/9/2019,0.47493466381563326
2/26/2019,0.506701221769715
3/30/2019,0.5101712631663584
4/15/2019,0.47493466381563326
5/17/2019,0.5139261744966442
6/18/2019,0.4395380434782609
7/20/2019,0.3678631206992746
8/5/2019,0.3240041048605281
9/22/2019,0.2485642861968785
