ds,y
10/18/2017,0.73046875
11/3/2017,0.5489626775062028
12/5/2017,0.5612724757952975
1/6/2018,0.5757458909721888
2/7/2018,0.5612724757952975
3/27/2018,0.6377811860940695
4/28/2018,0.6146379694941823
5/30/2018,0.4279185165839645
6/15/2018,0.45794231597072743
7/1/2018,0.4301560890579193
8/18/2018,0.34783232845248363
9/3/2018,0.5612724757952975
10/5/2018,0.4195829776856481
11/22/2018,0.5395197015621357
12/8/2018,0.5612724757952975
1/9/2019,0.5612724757952975
2/26/2019,0.731820263599817
3/30/2019,0.7386121288346913
4/15/2019,0.5612724757952975
5/17/2019,0.729052851267571
6/18/2019,0.4623703054215987
7/20/2019,0.5282087447108603
8/5/2019,0.5311130587204207
9/22/2019,0.3974755894260538
