ds,y
10/18/2017,0.6142990185543378
11/3/2017,0.4234590200948296
12/5/2017,0.3862552264295389
1/6/2018,0.48858816400727134
2/7/2018,0.5648089730108657
3/27/2018,0.6495229973884772
4/28/2018,0.6325784383109224
5/30/2018,0.6471868834614599
6/15/2018,0.556892230576441
7/1/2018,0.6011335458731846
8/18/2018,0.33372807342165633
9/3/2018,0.33286118980169965
10/5/2018,0.34498791147480007
11/22/2018,0.5648089730108657
12/8/2018,0.5648089730108657
1/9/2019,0.5648089730108657
2/26/2019,0.583941605839416
3/30/2019,0.72735771240033
4/15/2019,0.5648089730108657
5/17/2019,0.7159539565144859
6/18/2019,0.5965155414769353
7/20/2019,0.45151382185168926
8/5/2019,0.38925069777427906
9/22/2019,0.25300176753824594
