ds,y
10/18/2017,0.7624163545951255
11/3/2017,0.533675732461772
12/5/2017,0.6217139462349621
1/6/2018,0.6856206194890346
2/7/2018,0.6217139462349621
3/27/2018,0.6938729112197339
4/28/2018,0.6522662889518414
5/30/2018,0.6603720206520969
6/15/2018,0.5639857651245551
7/1/2018,0.5671342685370742
8/18/2018,0.4320520898970805
9/3/2018,0.6217139462349621
10/5/2018,0.4277613094470936
11/22/2018,0.5182620847360732
12/8/2018,0.6217139462349621
1/9/2019,0.6217139462349621
2/26/2019,0.6217139462349621
3/30/2019,0.7013086011942574
4/15/2019,0.6217139462349621
5/17/2019,0.729529315653868
6/18/2019,0.5108629026765648
7/20/2019,0.6217139462349621
8/5/2019,0.34612934055431677
9/22/2019,0.3424471112210813
