ds,y
10/18/2017,0.7472625852214034
11/3/2017,0.6086904619792288
12/5/2017,0.6343134155337758
1/6/2018,0.6604022420046158
2/7/2018,0.6699341828875508
3/27/2018,0.64627752534079
4/28/2018,0.6460948856878551
5/30/2018,0.7067997504678728
6/15/2018,0.6814646028129174
7/1/2018,0.6707649145969138
8/18/2018,0.617835402008064
9/3/2018,0.5165034457743924
10/5/2018,0.596777337404977
11/22/2018,0.6453189132842528
12/8/2018,0.6699341828875508
1/9/2019,0.7294242317202402
2/26/2019,0.7353277128093553
3/30/2019,0.7546164332631059
4/15/2019,0.6699341828875508
5/17/2019,0.745212804393381
6/18/2019,0.6699341828875508
7/20/2019,0.5973758486535968
8/5/2019,0.6382038717969316
9/22/2019,0.36860180965590117
